ticker,score_type,holding,n,rho,p,spread,verdict,class,class_mean_rho,n_bars,start,end,top_ret,top_dd,top_n,bottom_ret,bottom_dd,bottom_n
TXN,TS,10,13583,-0.012,0.161737,-0.3502,neutral,neutral,-0.0146,13633,1972-06-02,2026-07-02,0.5675,-4.4308,4898.0,0.9177,-5.3672,3190.0
TXN,TS,15,13578,-0.0101,0.237078,-0.3784,neutral,neutral,-0.0146,13633,1972-06-02,2026-07-02,0.799,-5.3767,4895.0,1.1774,-6.5636,3190.0
TXN,TS,20,13573,-0.0165,0.055263,-0.6427,neutral,neutral,-0.0146,13633,1972-06-02,2026-07-02,0.9798,-6.2007,4895.0,1.6225,-7.5067,3189.0
TXN,GESAMT,1,12982,0.0112,0.201319,0.0716,neutral,neutral,-0.0068,13633,1972-06-02,2026-07-02,0.0826,-1.2283,3931.0,0.011,-1.442,2740.0
TXN,GESAMT,5,12978,-0.0093,0.287436,-0.1534,neutral,neutral,-0.0068,13633,1972-06-02,2026-07-02,0.2995,-3.0972,3930.0,0.4529,-3.6773,2740.0
TXN,GESAMT,10,12973,0.0016,0.85336,-0.0461,neutral,neutral,-0.0068,13633,1972-06-02,2026-07-02,0.6648,-4.3792,3926.0,0.7109,-5.1985,2740.0
TXN,GESAMT,15,12968,-0.0059,0.498684,-0.3004,neutral,neutral,-0.0068,13633,1972-06-02,2026-07-02,0.9069,-5.3249,3923.0,1.2073,-6.2961,2740.0
TXN,GESAMT,20,12963,-0.0136,0.121611,-0.5715,neutral,neutral,-0.0068,13633,1972-06-02,2026-07-02,1.1214,-6.1715,3922.0,1.6929,-7.2095,2739.0
UBER,SC,1,1127,0.0019,0.950477,0.1015,neutral,neutral,0.0062,1795,2019-05-13,2026-07-02,-0.0085,-1.9381,250.0,-0.11,-1.8882,242.0
UBER,SC,5,1123,-0.0134,0.654695,-0.1726,neutral,neutral,0.0062,1795,2019-05-13,2026-07-02,0.0506,-4.8738,249.0,0.2232,-4.6802,241.0
UBER,SC,10,1118,0.0254,0.395822,0.4575,neutral,neutral,0.0062,1795,2019-05-13,2026-07-02,0.6222,-6.5408,248.0,0.1647,-6.5631,241.0
UBER,SC,15,1113,0.0097,0.745941,-0.2129,neutral,neutral,0.0062,1795,2019-05-13,2026-07-02,0.9951,-7.8396,248.0,1.208,-7.7783,240.0
UBER,SC,20,1108,0.0033,0.913912,0.1935,neutral,neutral,0.0062,1795,2019-05-13,2026-07-02,1.7709,-8.8437,246.0,1.5774,-9.0812,239.0
UBER,TS,1,1754,-0.0102,0.66863,-0.1584,neutral,neutral,-0.0422,1795,2019-05-13,2026-07-02,0.0311,-1.6476,533.0,0.1895,-1.9679,462.0
UBER,TS,5,1750,-0.0318,0.182991,-1.123,neutral,neutral,-0.0422,1795,2019-05-13,2026-07-02,-0.0705,-4.2749,529.0,1.0525,-5.1,462.0
UBER,TS,10,1745,-0.0421,0.078539,-1.5516,neutral,neutral,-0.0422,1795,2019-05-13,2026-07-02,0.3013,-6.2139,529.0,1.8529,-7.0344,461.0
UBER,TS,15,1740,-0.0574,0.016559,-2.4273,invers,neutral,-0.0422,1795,2019-05-13,2026-07-02,0.3537,-7.7885,529.0,2.781,-8.2298,459.0
UBER,TS,20,1735,-0.0374,0.119372,-2.4758,neutral,neutral,-0.0422,1795,2019-05-13,2026-07-02,0.4522,-9.2101,529.0,2.928,-9.4188,454.0
UBER,GESAMT,1,1127,-0.0137,0.644793,-0.1631,neutral,neutral,-0.0097,1795,2019-05-13,2026-07-02,-0.0048,-1.6053,256.0,0.1583,-1.7993,291.0
UBER,GESAMT,5,1123,-0.0235,0.431087,-0.2355,neutral,neutral,-0.0097,1795,2019-05-13,2026-07-02,0.2201,-3.9069,253.0,0.4556,-4.6775,291.0
UBER,GESAMT,10,1118,0.0074,0.804506,0.0701,neutral,neutral,-0.0097,1795,2019-05-13,2026-07-02,0.9763,-5.372,253.0,0.9062,-6.6988,290.0
UBER,GESAMT,15,1113,-0.0154,0.607879,-0.5873,neutral,neutral,-0.0097,1795,2019-05-13,2026-07-02,1.1997,-6.5868,253.0,1.787,-8.0119,288.0
UBER,GESAMT,20,1108,-0.0073,0.809267,-0.4889,neutral,neutral,-0.0097,1795,2019-05-13,2026-07-02,1.7608,-7.3433,253.0,2.2497,-9.3276,285.0
UBS,SC,1,5911,0.0068,0.599141,-0.0189,neutral,neutral,0.003,6570,2000-05-17,2026-07-02,0.0426,-0.9005,1919.0,0.0615,-0.871,1952.0
UBS,SC,5,5907,0.0033,0.800664,0.0162,neutral,neutral,0.003,6570,2000-05-17,2026-07-02,0.1893,-2.8507,1918.0,0.1731,-2.9262,1951.0
UBS,SC,10,5902,-0.0003,0.983323,-0.2038,neutral,neutral,0.003,6570,2000-05-17,2026-07-02,0.2614,-4.2943,1915.0,0.4652,-4.3434,1950.0
UBS,SC,15,5897,0.0086,0.507153,-0.0024,neutral,neutral,0.003,6570,2000-05-17,2026-07-02,0.5987,-5.3908,1914.0,0.6011,-5.352,1948.0
UBS,SC,20,5892,0.0004,0.974853,-0.0873,neutral,neutral,0.003,6570,2000-05-17,2026-07-02,0.7876,-6.2014,1913.0,0.8749,-6.3298,1946.0
UBS,TS,1,6529,0.0009,0.941389,-0.0833,neutral,neutral,-0.0196,6570,2000-05-17,2026-07-02,0.0391,-0.6859,2189.0,0.1224,-1.1489,1695.0
UBS,TS,5,6525,-0.0077,0.531739,-0.2629,neutral,neutral,-0.0196,6570,2000-05-17,2026-07-02,0.2346,-2.2348,2188.0,0.4975,-3.7557,1695.0
UBS,TS,10,6520,-0.0112,0.363924,-0.4975,neutral,neutral,-0.0196,6570,2000-05-17,2026-07-02,0.3032,-3.4641,2183.0,0.8007,-5.5205,1695.0
UBS,TS,15,6515,-0.0244,0.049338,-0.6008,neutral,neutral,-0.0196,6570,2000-05-17,2026-07-02,0.3888,-4.4256,2178.0,0.9896,-6.7315,1695.0
UBS,TS,20,6510,-0.0349,0.004803,-0.9768,invers,neutral,-0.0196,6570,2000-05-17,2026-07-02,0.3745,-5.2368,2174.0,1.3513,-7.9292,1695.0
UBS,GESAMT,1,5911,0.003,0.81934,-0.081,neutral,neutral,-0.0057,6570,2000-05-17,2026-07-02,0.002,-0.7551,1548.0,0.083,-1.0295,1370.0
UBS,GESAMT,5,5907,-0.0004,0.977825,-0.1855,neutral,neutral,-0.0057,6570,2000-05-17,2026-07-02,0.1113,-2.4446,1547.0,0.2968,-3.4439,1370.0
UBS,GESAMT,10,5902,-0.0041,0.750374,-0.3221,neutral,neutral,-0.0057,6570,2000-05-17,2026-07-02,0.2497,-3.6849,1543.0,0.5718,-5.1114,1370.0
UBS,GESAMT,15,5897,-0.0046,0.726567,0.0128,neutral,neutral,-0.0057,6570,2000-05-17,2026-07-02,0.5461,-4.5864,1540.0,0.5333,-6.243,1370.0
UBS,GESAMT,20,5892,-0.0136,0.296781,-0.3556,neutral,neutral,-0.0057,6570,2000-05-17,2026-07-02,0.5227,-5.3818,1538.0,0.8783,-7.427,1370.0
UCG.MI,SC,1,5986,0.0055,0.670136,0.0788,neutral,neutral,-0.0087,6768,2000-01-04,2026-07-02,0.1455,-1.3467,1957.0,0.0667,-1.4853,1680.0
UCG.MI,SC,5,5982,0.0042,0.743546,0.1911,neutral,neutral,-0.0087,6768,2000-01-04,2026-07-02,0.3012,-3.758,1955.0,0.1101,-3.9688,1678.0
UCG.MI,SC,10,5977,-0.0114,0.376175,0.0153,neutral,neutral,-0.0087,6768,2000-01-04,2026-07-02,0.5066,-5.4092,1954.0,0.4913,-5.8031,1677.0
UCG.MI,SC,15,5972,-0.0135,0.295559,-0.159,neutral,neutral,-0.0087,6768,2000-01-04,2026-07-02,0.6067,-6.6462,1953.0,0.7657,-7.1859,1676.0
UCG.MI,SC,20,5967,-0.014,0.278048,-0.4105,neutral,neutral,-0.0087,6768,2000-01-04,2026-07-02,0.742,-7.6806,1951.0,1.1525,-8.3167,1675.0
UCG.MI,TS,1,6466,0.0167,0.178812,0.0317,neutral,neutral,0.0123,6768,2000-01-04,2026-07-02,-0.0129,-1.1727,2244.0,-0.0446,-2.0985,1575.0
UCG.MI,TS,5,6458,0.0123,0.324917,0.2088,neutral,neutral,0.0123,6768,2000-01-04,2026-07-02,0.2763,-3.0607,2241.0,0.0675,-5.4964,1575.0
UCG.MI,TS,10,6448,0.0126,0.312402,0.1304,neutral,neutral,0.0123,6768,2000-01-04,2026-07-02,0.3721,-4.4894,2236.0,0.2417,-7.874,1570.0
UCG.MI,TS,15,6438,0.0066,0.59816,-0.2043,neutral,neutral,0.0123,6768,2000-01-04,2026-07-02,0.5015,-5.5879,2232.0,0.7058,-9.5198,1570.0
UCG.MI,TS,20,6428,0.0175,0.160518,-0.0813,neutral,neutral,0.0123,6768,2000-01-04,2026-07-02,0.6437,-6.5725,2231.0,0.725,-10.8783,1570.0
UCG.MI,GESAMT,1,5986,0.0242,0.061628,0.1344,neutral,neutral,0.0121,6768,2000-01-04,2026-07-02,0.1459,-1.091,1636.0,0.0115,-1.7832,2021.0
UCG.MI,GESAMT,5,5982,0.0223,0.0843,0.4145,neutral,neutral,0.0121,6768,2000-01-04,2026-07-02,0.3518,-3.1188,1635.0,-0.0627,-4.8265,2021.0
UCG.MI,GESAMT,10,5977,0.0102,0.428371,0.25,neutral,neutral,0.0121,6768,2000-01-04,2026-07-02,0.4999,-4.4779,1632.0,0.2499,-6.9116,2021.0
UCG.MI,GESAMT,15,5972,0.0025,0.848586,-0.0843,neutral,neutral,0.0121,6768,2000-01-04,2026-07-02,0.5706,-5.5704,1629.0,0.6549,-8.4675,2021.0
UCG.MI,GESAMT,20,5967,0.0134,0.300762,-0.1587,neutral,neutral,0.0121,6768,2000-01-04,2026-07-02,0.7611,-6.4769,1627.0,0.9198,-9.7174,2019.0
UL,SC,1,10960,0.024,0.011848,0.0583,neutral,neutral,-0.0046,11661,1980-03-26,2026-07-02,0.0795,-0.5348,5612.0,0.0212,-0.5274,2928.0
UL,SC,5,10956,-0.0068,0.474941,-0.1042,neutral,neutral,-0.0046,11661,1980-03-26,2026-07-02,0.253,-1.8479,5608.0,0.3572,-1.7368,2928.0
UL,SC,10,10951,-0.0036,0.703329,-0.1337,neutral,neutral,-0.0046,11661,1980-03-26,2026-07-02,0.5119,-2.7652,5606.0,0.6456,-2.6298,2926.0
UL,SC,15,10946,-0.0063,0.511389,-0.1988,neutral,neutral,-0.0046,11661,1980-03-26,2026-07-02,0.7551,-3.4202,5603.0,0.9539,-3.3088,2925.0
UL,SC,20,10941,-0.0017,0.855808,-0.1476,neutral,neutral,-0.0046,11661,1980-03-26,2026-07-02,1.042,-3.9565,5602.0,1.1896,-3.8703,2924.0
UL,TS,1,11620,-0.0205,0.02688,-0.1399,neutral,fade,-0.062,11661,1980-03-26,2026-07-02,0.0268,-0.4693,4586.0,0.1667,-0.519,2422.0
UL,TS,5,11616,-0.0386,3.2e-05,-0.4274,invers,fade,-0.062,11661,1980-03-26,2026-07-02,0.1255,-1.71,4586.0,0.5529,-1.8581,2422.0
UL,TS,10,11611,-0.0666,0.0,-0.8678,invers,fade,-0.062,11661,1980-03-26,2026-07-02,0.2431,-2.6239,4586.0,1.1109,-2.7355,2422.0
UL,TS,15,11606,-0.0703,0.0,-1.1603,invers,fade,-0.062,11661,1980-03-26,2026-07-02,0.4358,-3.2764,4586.0,1.5961,-3.3575,2422.0
UL,TS,20,11601,-0.0723,0.0,-1.4461,invers,fade,-0.062,11661,1980-03-26,2026-07-02,0.6518,-3.8073,4586.0,2.0979,-3.806,2419.0
UL,GESAMT,1,10960,0.0011,0.908518,-0.0383,neutral,neutral,-0.0444,11661,1980-03-26,2026-07-02,0.0489,-0.4668,2471.0,0.0872,-0.544,2969.0
UL,GESAMT,5,10956,-0.0303,0.001496,-0.3099,invers,neutral,-0.0444,11661,1980-03-26,2026-07-02,0.1118,-1.7166,2471.0,0.4217,-1.8485,2969.0
UL,GESAMT,10,10951,-0.0464,1e-06,-0.5385,invers,neutral,-0.0444,11661,1980-03-26,2026-07-02,0.2183,-2.6454,2471.0,0.7568,-2.772,2967.0
UL,GESAMT,15,10946,-0.0507,0.0,-0.7266,invers,neutral,-0.0444,11661,1980-03-26,2026-07-02,0.3717,-3.2982,2471.0,1.0983,-3.4488,2966.0
UL,GESAMT,20,10941,-0.0504,0.0,-0.776,invers,neutral,-0.0444,11661,1980-03-26,2026-07-02,0.6707,-3.8092,2471.0,1.4467,-3.9875,2963.0
UNH,SC,1,9949,0.0294,0.003321,0.1298,neutral,neutral,0.0131,10505,1984-10-19,2026-07-02,0.1708,-1.1976,4794.0,0.041,-1.4531,2868.0
UNH,SC,5,9945,0.0367,0.00025,0.2758,funktioniert,neutral,0.0131,10505,1984-10-19,2026-07-02,0.6563,-3.0497,4791.0,0.3805,-3.599,2868.0
UNH,SC,10,9940,0.0032,0.750968,0.0827,neutral,neutral,0.0131,10505,1984-10-19,2026-07-02,1.0427,-4.4607,4790.0,0.96,-5.075,2866.0
UNH,SC,15,9935,0.0138,0.17033,0.3494,neutral,neutral,0.0131,10505,1984-10-19,2026-07-02,1.6295,-5.4062,4787.0,1.2801,-6.2143,2864.0
UNH,SC,20,9930,-0.0015,0.880171,-0.0589,neutral,neutral,0.0131,10505,1984-10-19,2026-07-02,1.9878,-6.1915,4785.0,2.0467,-7.0392,2862.0
UNH,TS,1,10464,-0.0391,6.4e-05,-0.1564,invers,fade,-0.0748,10505,1984-10-19,2026-07-02,0.0195,-1.1856,4586.0,0.1759,-1.5253,3554.0
UNH,TS,5,10460,-0.0616,0.0,-0.6179,invers,fade,-0.0748,10505,1984-10-19,2026-07-02,0.1516,-3.0758,4582.0,0.7695,-3.8882,3554.0
UNH,TS,10,10455,-0.0744,0.0,-0.9198,invers,fade,-0.0748,10505,1984-10-19,2026-07-02,0.4649,-4.4329,4577.0,1.3847,-5.6109,3554.0
UNH,TS,15,10450,-0.0814,0.0,-1.0716,invers,fade,-0.0748,10505,1984-10-19,2026-07-02,0.8845,-5.3677,4572.0,1.9561,-6.8608,3554.0
UNH,TS,20,10445,-0.0819,0.0,-1.4671,invers,fade,-0.0748,10505,1984-10-19,2026-07-02,1.2025,-6.2349,4567.0,2.6696,-7.7869,3554.0
UNH,GESAMT,1,9949,-0.0109,0.276056,-0.0589,neutral,neutral,-0.0483,10505,1984-10-19,2026-07-02,0.0581,-1.1268,2346.0,0.117,-1.586,2580.0
UNH,GESAMT,5,9945,-0.0237,0.01823,-0.5061,neutral,neutral,-0.0483,10505,1984-10-19,2026-07-02,0.1944,-2.9337,2343.0,0.7005,-3.8758,2580.0
UNH,GESAMT,10,9940,-0.0552,0.0,-1.0171,invers,neutral,-0.0483,10505,1984-10-19,2026-07-02,0.4638,-4.1706,2342.0,1.4809,-5.4529,2580.0
UNH,GESAMT,15,9935,-0.0519,0.0,-0.9574,invers,neutral,-0.0483,10505,1984-10-19,2026-07-02,0.8923,-5.0387,2339.0,1.8497,-6.6954,2579.0
UNH,GESAMT,20,9930,-0.0624,0.0,-1.6623,invers,neutral,-0.0483,10505,1984-10-19,2026-07-02,1.0606,-5.86,2336.0,2.7229,-7.5588,2579.0
UNP,SC,1,10960,0.0056,0.557479,0.0452,neutral,neutral,-0.0129,11719,1980-01-03,2026-07-02,0.0815,-1.0025,4951.0,0.0363,-1.0363,2622.0
UNP,SC,5,10956,-0.0121,0.204755,-0.1287,neutral,neutral,-0.0129,11719,1980-01-03,2026-07-02,0.2792,-2.4718,4948.0,0.4079,-2.4939,2622.0
UNP,SC,10,10951,-0.0166,0.082817,-0.1759,neutral,neutral,-0.0129,11719,1980-01-03,2026-07-02,0.5336,-3.5243,4946.0,0.7095,-3.5269,2622.0
UNP,SC,15,10946,-0.0139,0.144841,-0.1205,neutral,neutral,-0.0129,11719,1980-01-03,2026-07-02,0.846,-4.2683,4944.0,0.9665,-4.2653,2621.0
UNP,SC,20,10941,-0.0089,0.349658,-0.088,neutral,neutral,-0.0129,11719,1980-01-03,2026-07-02,1.1449,-4.8376,4942.0,1.2329,-4.8737,2620.0
UNP,TS,1,11678,-0.0228,0.013576,-0.0607,neutral,fade,-0.0594,11719,1980-01-03,2026-07-02,0.0136,-0.9313,4716.0,0.0743,-1.2756,2344.0
UNP,TS,5,11674,-0.0486,0.0,-0.3898,invers,fade,-0.0594,11719,1980-01-03,2026-07-02,0.0727,-2.3694,4712.0,0.4625,-3.1171,2344.0
UNP,TS,10,11669,-0.0616,0.0,-0.6459,invers,fade,-0.0594,11719,1980-01-03,2026-07-02,0.1703,-3.4355,4711.0,0.8162,-4.3422,2344.0
UNP,TS,15,11664,-0.0602,0.0,-0.7944,invers,fade,-0.0594,11719,1980-01-03,2026-07-02,0.3339,-4.1992,4708.0,1.1283,-5.1789,2344.0
UNP,TS,20,11659,-0.0673,0.0,-1.0414,invers,fade,-0.0594,11719,1980-01-03,2026-07-02,0.5266,-4.7854,4704.0,1.568,-5.8994,2344.0
UNP,GESAMT,1,10960,-0.0145,0.129985,-0.0443,neutral,fade,-0.0587,11719,1980-01-03,2026-07-02,0.0374,-0.8933,2262.0,0.0817,-1.106,3159.0
UNP,GESAMT,5,10956,-0.0447,3e-06,-0.3775,invers,fade,-0.0587,11719,1980-01-03,2026-07-02,0.0539,-2.291,2259.0,0.4314,-2.6878,3159.0
UNP,GESAMT,10,10951,-0.0648,0.0,-0.8628,invers,fade,-0.0587,11719,1980-01-03,2026-07-02,0.0373,-3.3513,2259.0,0.9001,-3.6989,3159.0
UNP,GESAMT,15,10946,-0.0622,0.0,-0.9533,invers,fade,-0.0587,11719,1980-01-03,2026-07-02,0.1922,-4.1071,2257.0,1.1455,-4.4437,3158.0
UNP,GESAMT,20,10941,-0.063,0.0,-1.0699,invers,fade,-0.0587,11719,1980-01-03,2026-07-02,0.4295,-4.6535,2256.0,1.4994,-5.0554,3158.0
URA,SC,1,3394,-0.0041,0.810961,-0.1146,neutral,neutral,-0.0069,3935,2010-11-08,2026-07-02,-0.085,-1.3941,736.0,0.0296,-1.2451,1594.0
URA,SC,5,3390,-0.0071,0.678212,-0.3041,neutral,neutral,-0.0069,3935,2010-11-08,2026-07-02,-0.0593,-3.9015,734.0,0.2448,-3.2592,1594.0
URA,SC,10,3385,-0.0179,0.298651,-0.336,neutral,neutral,-0.0069,3935,2010-11-08,2026-07-02,0.1893,-5.4875,733.0,0.5253,-4.74,1592.0
URA,SC,15,3380,-0.0138,0.423856,-0.332,neutral,neutral,-0.0069,3935,2010-11-08,2026-07-02,0.333,-6.748,733.0,0.665,-5.8975,1587.0
URA,SC,20,3375,0.0111,0.519136,0.123,neutral,neutral,-0.0069,3935,2010-11-08,2026-07-02,0.7638,-7.7137,731.0,0.6408,-6.8622,1587.0
URA,TS,1,3894,0.0033,0.836972,0.0517,neutral,neutral,-0.0247,3935,2010-11-08,2026-07-02,-0.0377,-1.4436,977.0,-0.0894,-1.3298,1258.0
URA,TS,5,3890,-0.0112,0.486672,-0.0437,neutral,neutral,-0.0247,3935,2010-11-08,2026-07-02,-0.0579,-3.8881,977.0,-0.0142,-3.6984,1254.0
URA,TS,10,3885,-0.0128,0.426226,0.2245,neutral,neutral,-0.0247,3935,2010-11-08,2026-07-02,0.2635,-5.5681,977.0,0.039,-5.3303,1251.0
URA,TS,15,3880,-0.0313,0.051541,-0.4994,neutral,neutral,-0.0247,3935,2010-11-08,2026-07-02,0.1086,-6.855,977.0,0.608,-6.4891,1248.0
URA,TS,20,3875,-0.0434,0.006849,-1.2344,invers,neutral,-0.0247,3935,2010-11-08,2026-07-02,-0.146,-7.9148,977.0,1.0884,-7.4297,1243.0
URA,GESAMT,1,3394,-0.0144,0.401696,-0.0946,neutral,neutral,-0.0348,3935,2010-11-08,2026-07-02,-0.0363,-1.394,1104.0,0.0583,-1.1703,1069.0
URA,GESAMT,5,3390,-0.0241,0.159897,-0.2268,neutral,neutral,-0.0348,3935,2010-11-08,2026-07-02,0.0673,-3.816,1104.0,0.2941,-3.1695,1069.0
URA,GESAMT,10,3385,-0.0318,0.064599,-0.386,neutral,neutral,-0.0348,3935,2010-11-08,2026-07-02,0.1751,-5.5153,1104.0,0.5611,-4.6335,1066.0
URA,GESAMT,15,3380,-0.0446,0.009507,-0.7937,invers,neutral,-0.0348,3935,2010-11-08,2026-07-02,0.1831,-6.8021,1104.0,0.9768,-5.6998,1062.0
URA,GESAMT,20,3375,-0.0388,0.024303,-0.8791,invers,neutral,-0.0348,3935,2010-11-08,2026-07-02,0.4849,-7.7577,1102.0,1.364,-6.6297,1060.0
USO,SC,1,4400,-0.0166,0.270603,-0.0852,neutral,neutral,-0.0088,5088,2006-04-11,2026-07-02,-0.0809,-1.3242,919.0,0.0043,-1.2399,1108.0
USO,SC,5,4396,-0.0003,0.982643,0.144,neutral,neutral,-0.0088,5088,2006-04-11,2026-07-02,0.1646,-3.5398,918.0,0.0206,-3.3638,1108.0
USO,SC,10,4391,-0.0111,0.462689,0.1187,neutral,neutral,-0.0088,5088,2006-04-11,2026-07-02,0.3437,-5.1977,915.0,0.225,-4.8796,1107.0
USO,SC,15,4386,-0.0155,0.304381,-0.0205,neutral,neutral,-0.0088,5088,2006-04-11,2026-07-02,0.4611,-6.2883,914.0,0.4816,-5.9927,1105.0
USO,SC,20,4381,-0.0081,0.590169,-0.2171,neutral,neutral,-0.0088,5088,2006-04-11,2026-07-02,0.4602,-7.2953,914.0,0.6773,-6.9769,1103.0
USO,TS,1,5047,0.0134,0.341136,0.0823,neutral,neutral,0.039,5088,2006-04-11,2026-07-02,0.0417,-1.0325,1646.0,-0.0406,-1.5599,1365.0
USO,TS,5,5043,0.0276,0.04964,0.6774,neutral,neutral,0.039,5088,2006-04-11,2026-07-02,0.2948,-2.8655,1646.0,-0.3826,-4.4755,1361.0
USO,TS,10,5038,0.033,0.019033,1.4037,funktioniert,neutral,0.039,5088,2006-04-11,2026-07-02,0.631,-4.1399,1646.0,-0.7727,-6.5566,1357.0
USO,TS,15,5033,0.0514,0.000263,2.0814,funktioniert,neutral,0.039,5088,2006-04-11,2026-07-02,0.9775,-5.053,1646.0,-1.1039,-8.2851,1357.0
USO,TS,20,5028,0.044,0.001795,2.7479,funktioniert,neutral,0.039,5088,2006-04-11,2026-07-02,1.1868,-5.8552,1645.0,-1.5611,-9.7574,1357.0
USO,GESAMT,1,4400,-0.0174,0.247879,-0.1313,neutral,neutral,-0.0118,5088,2006-04-11,2026-07-02,-0.0045,-1.0629,1405.0,0.1268,-1.207,1419.0
USO,GESAMT,5,4396,-0.0045,0.765546,0.0767,neutral,neutral,-0.0118,5088,2006-04-11,2026-07-02,0.0415,-3.1057,1405.0,-0.0352,-3.634,1418.0
USO,GESAMT,10,4391,-0.016,0.288338,0.1997,neutral,neutral,-0.0118,5088,2006-04-11,2026-07-02,0.1463,-4.5468,1404.0,-0.0534,-5.3064,1416.0
USO,GESAMT,15,4386,-0.011,0.466306,0.2955,neutral,neutral,-0.0118,5088,2006-04-11,2026-07-02,0.3776,-5.5116,1403.0,0.0821,-6.6689,1414.0
USO,GESAMT,20,4381,-0.0155,0.30385,0.3521,neutral,neutral,-0.0118,5088,2006-04-11,2026-07-02,0.4636,-6.3216,1403.0,0.1115,-7.788,1413.0
V,SC,1,3896,0.0086,0.59155,0.0815,neutral,neutral,-0.0136,4599,2008-03-24,2026-07-02,0.1446,-0.8092,1601.0,0.0631,-0.8238,1317.0
V,SC,5,3892,-0.0008,0.962374,-0.0608,neutral,neutral,-0.0136,4599,2008-03-24,2026-07-02,0.4169,-2.1059,1598.0,0.4777,-2.0444,1317.0
V,SC,10,3887,-0.0128,0.426545,-0.1333,neutral,neutral,-0.0136,4599,2008-03-24,2026-07-02,0.8138,-3.0146,1596.0,0.9471,-2.8122,1314.0
V,SC,15,3882,-0.0107,0.50655,-0.1693,neutral,neutral,-0.0136,4599,2008-03-24,2026-07-02,1.2085,-3.6121,1594.0,1.3778,-3.3878,1312.0
V,SC,20,3877,-0.03,0.061573,-0.3821,neutral,neutral,-0.0136,4599,2008-03-24,2026-07-02,1.5365,-4.1021,1592.0,1.9186,-3.8134,1310.0
V,TS,1,4558,-0.041,0.005623,-0.1557,invers,fade,-0.1001,4599,2008-03-24,2026-07-02,0.018,-0.8116,2222.0,0.1737,-1.2053,1401.0
V,TS,5,4554,-0.0795,0.0,-0.5588,invers,fade,-0.1001,4599,2008-03-24,2026-07-02,0.1436,-2.0605,2218.0,0.7024,-2.9408,1401.0
V,TS,10,4549,-0.095,0.0,-0.9596,invers,fade,-0.1001,4599,2008-03-24,2026-07-02,0.314,-2.96,2213.0,1.2736,-4.0654,1401.0
V,TS,15,4544,-0.1063,0.0,-1.2554,invers,fade,-0.1001,4599,2008-03-24,2026-07-02,0.5355,-3.6162,2210.0,1.7909,-4.8394,1400.0
V,TS,20,4539,-0.1194,0.0,-1.5406,invers,fade,-0.1001,4599,2008-03-24,2026-07-02,0.7693,-4.1998,2208.0,2.3099,-5.4016,1400.0
V,GESAMT,1,3896,-0.0393,0.014205,-0.1449,invers,fade,-0.1071,4599,2008-03-24,2026-07-02,0.0303,-0.7477,920.0,0.1752,-0.8756,786.0
V,GESAMT,5,3892,-0.0687,1.8e-05,-0.6998,invers,fade,-0.1071,4599,2008-03-24,2026-07-02,0.1004,-2.0438,917.0,0.8002,-2.2038,786.0
V,GESAMT,10,3887,-0.1062,0.0,-1.2048,invers,fade,-0.1071,4599,2008-03-24,2026-07-02,0.3027,-2.9071,915.0,1.5075,-2.9939,786.0
V,GESAMT,15,3882,-0.114,0.0,-1.5611,invers,fade,-0.1071,4599,2008-03-24,2026-07-02,0.5201,-3.5196,914.0,2.0812,-3.514,785.0
V,GESAMT,20,3877,-0.1397,0.0,-2.2129,invers,fade,-0.1071,4599,2008-03-24,2026-07-02,0.5674,-4.0768,913.0,2.7803,-3.8845,785.0
VNA.DE,SC,1,2667,-0.0281,0.146875,-0.0564,neutral,neutral,-0.0056,3292,2013-07-12,2026-07-02,0.0348,-1.043,672.0,0.0912,-1.0421,1009.0
VNA.DE,SC,5,2663,-0.0319,0.099379,-0.1141,neutral,neutral,-0.0056,3292,2013-07-12,2026-07-02,0.2329,-2.6404,669.0,0.347,-2.6088,1009.0
VNA.DE,SC,10,2658,0.003,0.878907,0.2716,neutral,neutral,-0.0056,3292,2013-07-12,2026-07-02,0.5678,-3.7926,667.0,0.2962,-3.8041,1007.0
VNA.DE,SC,15,2653,0.0048,0.806719,0.1952,neutral,neutral,-0.0056,3292,2013-07-12,2026-07-02,0.6292,-4.6693,667.0,0.434,-4.7175,1004.0
VNA.DE,SC,20,2648,0.0015,0.940537,0.3339,neutral,neutral,-0.0056,3292,2013-07-12,2026-07-02,0.8763,-5.4374,667.0,0.5424,-5.4842,1002.0
VNA.DE,TS,1,3251,-0.0162,0.355382,-0.14,neutral,fade,-0.0526,3292,2013-07-12,2026-07-02,0.0458,-0.9021,1198.0,0.1858,-1.176,742.0
VNA.DE,TS,5,3247,-0.0331,0.059054,-0.458,neutral,fade,-0.0526,3292,2013-07-12,2026-07-02,0.2289,-2.1983,1198.0,0.6869,-2.9317,742.0
VNA.DE,TS,10,3242,-0.0481,0.006183,-0.796,invers,fade,-0.0526,3292,2013-07-12,2026-07-02,0.4381,-3.1303,1198.0,1.2341,-4.24,741.0
VNA.DE,TS,15,3237,-0.0632,0.000321,-1.2666,invers,fade,-0.0526,3292,2013-07-12,2026-07-02,0.5479,-3.8919,1198.0,1.8145,-5.1322,740.0
VNA.DE,TS,20,3232,-0.0659,0.000176,-1.6771,invers,fade,-0.0526,3292,2013-07-12,2026-07-02,0.5892,-4.615,1198.0,2.2663,-5.8014,735.0
